# pack	reading	output	dataset	category
geography	ㄓㄨˊㄌㄧㄣˊㄙㄨㄟˋㄉㄠˋ	竹林隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋ	逐鹿	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋㄅㄨˋㄉㄠˋ	逐鹿步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋㄍㄨˇㄉㄠˋ	逐鹿古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋㄕㄢˉ	逐鹿山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋㄕㄢˉㄉㄥˉㄕㄢˉㄅㄨˋㄉㄠˋ	逐鹿山登山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨˋㄕㄢˉㄕㄨㄟˇㄌㄨˋ	逐鹿山水路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨㄣˊ	竹崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨㄣˊㄕㄢ	竹崙山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄌㄨㄣˊㄕㄢˉㄉㄥˉㄕㄢˉㄎㄡˇ	竹崙山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄨㄣˊㄕㄢˉㄕㄢˉㄐㄧㄥˋ	竹崙山山徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄜˉㄌㄧㄠˊ	竹戈寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄆㄧㄥˊ	竹篙坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄌㄧㄥˇ	竹篙嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄌㄧㄥˇㄍㄨˇㄉㄠˋ	竹篙嶺古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄌㄨㄣˊ	竹高崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄌㄨㄣˊㄕㄢˉ	竹高崙山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄌㄨㄣˊㄕㄢˉㄋㄢˊㄈㄥˉ	竹高崙山南峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄕㄢˉㄅㄨˋㄉㄠˋ	竹篙山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄕㄢˉㄉㄥˉㄕㄢˉㄎㄡˇ	竹篙山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄕㄢˉㄋㄢˊㄈㄥˉ	竹篙山南峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄘㄨㄛˋ	竹篙厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄘㄨㄛˋ	竹高厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄨˉ	竹高屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠˉㄨㄢˉ	竹篙灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄠㄕㄢ	竹篙山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄍㄠㄘㄨㄛˋㄕㄢ	竹高厝山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄍㄢˉㄌㄧㄥˇ	竹竿嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄤˇ	竹港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄤˇ	築港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄍㄨㄤˇㄎㄥˉ	竹廣坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄎㄥˉ	竹坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄎㄥˉㄉㄥˉㄕㄢˉㄎㄡˇ	竹坑登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄎㄥˉㄉㄧˇ	竹坑底	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄎㄥˉㄍㄨˇㄉㄠˋ	竹坑古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄎㄥㄎㄡˇ	竹坑口	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄎㄥㄕㄢ	竹坑山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄎㄥㄕㄢㄅㄟˇㄈㄥ	竹坑山北峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄏㄡˋ	竹後	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄏㄨˊ	竹湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄏㄨˊㄕㄢ	竹湖山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄏㄨˋ	竹滬	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄏㄨㄚˉㄘㄨㄛˋ	竹花厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄐㄧㄠˇㄏㄨˊㄕㄢㄒㄧㄅㄟˇㄈㄥ	竹腳胡山西北峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄐㄧㄠˇㄕㄢ	竹腳山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄑㄧˉㄧㄡˇㄌㄨˋ	築七友路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄑㄧˊㄒㄧㄤˉ	竹崎鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄑㄧㄠˊ	竹橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄑㄧㄠˊㄊㄡˊ	竹橋頭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄑㄧㄢˋ	竹塹	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄒㄧㄢˊ	竹賢	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄒㄧㄤˉㄉㄧㄠˋㄑㄧㄠˊ	竹香吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄒㄧㄤˋ	竹巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄒㄧㄤˋㄎㄡˇ	竹巷口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄒㄧㄤˋㄕㄢ	竹巷山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄒㄧㄤˋㄗ˙	竹巷子	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄓㄞˊㄕㄢ	竹宅山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄓㄨㄥˉㄐㄧㄝˉ	竹中街	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄔㄨㄥˋㄍㄨㄟˋ	竹銃櫃	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄜˋ	竹社	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉ	竹山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄍㄡˉ	竹山溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄍㄨˇㄉㄠˋㄉㄥˉㄕㄢˉㄎㄡˇ	竹山古道登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄍㄨㄥˉㄩㄢˊ	竹山公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄎㄡˇㄕㄢˉ	竹山口山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄒㄧㄤˋ	竹山巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄓㄣˋ	竹山鎮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄓㄣˋㄍㄨㄟˋㄌㄧㄣˊㄌㄧˇㄐㄧㄡˇㄑㄩˉㄕㄨㄟˇㄗˋㄒㄧㄥˊㄔㄜˉㄉㄠˋㄒㄧㄥˉㄐㄧㄢˋㄐㄧˋ	竹山鎮桂林里九曲水自行車道興建記	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄕㄢˉㄨㄣˊㄏㄨㄚˋㄩㄢˊㄑㄩˉ	竹山文化園區	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄖㄣˊㄌㄧˇ	竹仁里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗˇㄏㄨˊ	竹子湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄆㄞˊㄕㄢˉ	竹子排山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄆㄧㄥˊ	竹子坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄇㄣˊ	竹子門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄇㄣˊㄆㄞˊㄕㄨㄟˇ	竹子門排水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄇㄣˊㄈㄚˉㄉㄧㄢˋㄙㄨㄛˇㄐㄩㄣˋㄍㄨㄥˉㄅㄟˉ	竹子門發電所竣工碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄇㄣˊㄍㄡˉ	竹子門溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄞˋ	竹子籟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄢˊ	竹子籃	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄢˊ	竹子藍	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄧㄠˊ	竹子寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄧㄥˇ	竹子嶺	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄌㄨㄣˊ	竹子崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄎㄥˉ	竹子坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊ	竹子湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄉㄧㄥˇㄏㄨˊㄔㄢˇㄧㄝˋㄉㄠˋㄌㄨˋ	竹子湖頂湖產業道路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄌㄨˋ	竹子湖路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄌㄨˋㄎㄡˇ	竹子湖路口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄏㄟˉㄙㄣˉㄌㄧㄣˊ	竹子湖黑森林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄓㄨㄤˉ	竹子湖庄	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄏㄨˊㄕㄢˉ	竹子湖山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄐㄧㄢˉ	竹子尖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄐㄧㄢˉㄕㄢˉㄅㄨˋㄉㄠˋ	竹子尖山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄐㄧㄢˉㄕㄢˉㄉㄨㄥˉㄈㄥˉ	竹子尖山東峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄐㄧㄢㄕㄢ	竹子尖山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄗ˙ㄔˋㄕㄢˉ	竹子赤山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢ	竹子山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄅㄟˇㄈㄥˉ	竹子山北峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄈㄨˊㄉㄜˊㄘˊ	竹子山福德祠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄍㄨˇㄉㄠˋ	竹子山古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄍㄨˇㄉㄠˋㄈㄨˊㄉㄜˊㄘˊ	竹子山古道福德祠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄍㄨˇㄉㄠˋㄉㄥˉㄕㄢˉㄎㄡˇ	竹子山古道登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄍㄨˇㄉㄠˋㄉㄨㄥˉㄒㄧㄢˋ	竹子山古道東線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄍㄨˇㄉㄠˋㄒㄧˉㄒㄧㄢˋ	竹子山古道西線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄑㄧㄢˊㄈㄥˉ	竹子山前峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢˉㄒㄧˉㄋㄢˊㄈㄥˉ	竹子山西南峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄕㄢㄅㄟˇㄅㄟˇㄈㄥ	竹子山北北峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄗ˙ㄧˋ	竹子易	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄨㄛˉㄎㄥˉ	竹子窩坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄗ˙ㄨㄟˊ	竹子圍	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄘㄨㄛˋ	竹厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄘㄨㄣˉ	竹村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄘㄨㄥˋ	竹欉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄘㄨㄥˋㄆㄧㄥˊ	竹欉坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄙㄣˉ	竹森	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄙㄣˉㄘㄨㄣˉ	竹森村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄙㄨㄥˉㄇㄟˊㄅㄨˋㄉㄠˋ	竹松梅步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄙㄨㄥˉㄘㄨㄛˋ	竹嵩厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄙㄨㄥㄑㄧˊㄕㄢ	竹嵩崎山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄢˉ	竹安	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄧˋㄌㄧˇ	竹義里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄧˋㄌㄧˇㄒㄧㄡˉㄒㄧㄢˊㄅㄨˋㄉㄠˋ	竹義里休閒步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄛˉㄗ˙	竹窩子	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊ	竹圍	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊㄆㄧㄥˊ	竹圍坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊㄋㄟˋ	竹圍內	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊㄏㄞˇㄕㄨㄟˇㄩˋㄔㄤˇ	竹圍海水浴場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊㄏㄡˋ	竹圍後	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄟˊㄕㄢ	竹圍山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄨㄟˊㄩˊㄍㄤˇ	竹圍漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄢˉ	竹灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄨㄢˉㄩˊㄍㄤˇ	竹灣漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄩㄢˊㄒㄧㄠˇㄐㄧㄥˋ	竹園小徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄩㄢˊㄕˊㄅㄢˇㄌㄨˋ	竹園石板路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄉㄧˋㄌㄨㄛˊㄌㄧㄡˊㄕㄢ	著地螺留山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˋㄉㄧˋㄌㄨㄛˊㄌㄧㄡˊㄕㄢㄒㄧㄅㄟˇㄈㄥ	著地螺留山西北峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˋㄐㄧㄚㄌㄚㄕㄢ	著家拉山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˋㄓㄞˊㄋㄨㄥˊㄌㄨˋ	住宅農路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄓㄨㄤˋㄧㄢˊ	柱狀岩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕˇㄕㄢ	助矢山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˋㄕˇㄕㄢˉㄉㄥˉㄕㄢˉㄎㄡˇ	助矢山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕˇㄕㄢˉㄉㄥˉㄢˉㄕㄢˉㄌㄨˋㄒㄧㄢˋ	助矢山登安山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕㄢˉ	祝山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕㄢˉㄍㄨㄢˉㄖˋㄅㄨˋㄉㄠˋ	祝山觀日步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕㄢˉㄍㄨㄢˉㄖˋㄔㄨˉㄆㄧㄥˊㄊㄞˊ	祝山觀日出平台	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄕㄢˉㄍㄨㄢˉㄖˋㄔㄨˉㄐㄧㄥˇㄉㄧㄢˇ	祝山觀日出景點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄗㄞˋㄙㄨㄛˇㄧˊㄐㄧˉ	駐在所遺跡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄙㄨˋㄈㄨˇㄉㄠˇㄗㄨˇㄧˊㄐㄧˉ	住宿輔導組遺跡	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄧˋ	注意	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄧˋㄌㄨㄛˋㄕˊㄅㄧㄠˉㄓˋ	注意落石標誌	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄧˋㄏㄨㄛˇㄔㄜˉ	注意火車	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄧˋㄔㄠˊㄒㄧˋㄈㄥˉㄌㄤˋ	注意潮汐風浪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˋㄩㄢˊㄎㄥˉ	宁園坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄇㄨˇㄆㄧㄥˊㄕㄢ	豬母屏山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄇㄨˇㄕㄨㄟˇㄕㄢ	豬母水山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄌㄠˇㄕㄨˋㄕㄢ	豬老束山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄍㄨˇㄕㄢ	豬股山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄕㄢ	櫧山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄘㄠˊㄕㄢ	豬槽山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄇㄨˋㄕㄢ	卓沐山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄋㄞˇㄊㄢˊ	卓乃潭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄌㄢˊㄉㄚˋㄒㄧㄚˊㄍㄨˇ	卓蘭大峽谷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄌㄢˊㄓㄣˋ	卓蘭鎮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄏㄡˊ	卓猴	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄐㄧㄚˉ	卓加	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄑㄧㄥˉ	卓清	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄒㄧˉ	卓溪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄒㄧˉㄒㄧㄤˉ	卓溪鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄒㄧˉㄕㄜˋ	卓溪社	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄒㄧˉㄕㄢˉㄉㄥˉㄕㄢˉㄌㄨˋㄒㄧㄢˋ	卓溪山登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄒㄧㄕㄢ	卓溪山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄜˋ	卓社	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄜˋㄉㄚˋㄕㄢ	卓社大山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄜˋㄉㄚˋㄕㄢˉㄌㄨˋㄒㄧㄢˋ	卓社大山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄜˋㄓㄨˋㄗㄞˋㄙㄨㄛˇㄧˊㄓˇ	卓社駐在所遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄜˋㄕㄢ	卓社山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇ	濁水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄎㄥˉ	濁水坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄒㄧˉ	濁水溪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄒㄧˉㄐㄧˉㄓㄨㄤˉ	濁水溪基樁	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄒㄧㄕㄢ	濁水溪山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄕㄢ	濁水山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄕㄢˉㄒㄧˉㄈㄥˉㄉㄥˉㄕㄢˉㄌㄨˋㄒㄧㄢˋ	濁水山西峰登山路線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄕㄨㄟˇㄕㄢˉㄔˊ	濁水山池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄘㄨㄛˋ	卓厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄨˇㄕㄢ	卓武山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄨˇㄕㄢˉㄅㄨˋㄉㄠˋ	卓武山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄛˊㄨˇㄕㄢㄒㄧㄅㄟˇㄈㄥ	卓武山西北峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨㄛˊㄩㄣˋㄘㄨㄛˋ	卓運厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄟˉㄈㄣˉㄔㄜˉㄓㄢˋㄉㄧˋㄒㄧㄚˋㄉㄠˋ	追分車站地下道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄟˉㄌㄨˋㄉㄧㄠˋㄑㄧㄠˊ	錐麓吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄟˉㄌㄨˋㄍㄨˇㄉㄠˋ	錐麓古道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨㄟˉㄌㄨˋㄍㄨˇㄉㄠˋㄅㄨˋㄉㄠˋㄖㄨˋㄎㄡˇ	錐麓古道步道入口	rudy-2026.09.03:mcbopomofo-derived	geography_history
